frame.number,frame.time,eth.src,eth.dst,_ws.col.protocol,goose.float_value
"8817","2026-01-24T00:25:05.989077245+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8818","2026-01-24T00:25:05.996003199+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.002161"
"8819","2026-01-24T00:25:06.013177430+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8820","2026-01-24T00:25:06.023465076+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8821","2026-01-24T00:25:06.037036856+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8822","2026-01-24T00:25:06.039464548+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8823","2026-01-24T00:25:06.039502788+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8824","2026-01-24T00:25:06.046965182+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8825","2026-01-24T00:25:06.064390118+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8826","2026-01-24T00:25:06.082341479+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8827","2026-01-24T00:25:06.089872538+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8828","2026-01-24T00:25:06.089875818+0100","00:30:a7:00:00:03","01:0c:cd:01:00:01","IEC61850 Sampled Values",
"8829","2026-01-24T00:25:06.099292112+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8830","2026-01-24T00:25:06.115565447+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8831","2026-01-24T00:25:06.132920316+0100","00:06:5b:00:00:66","01:0c:cd:01:00:06","GOOSE","10.0099173"
"8832","2026-01-24T00:25:06.140035205+0100","b4:b1:5a:00:00:02","01:0c:cd:01:00:01","IEC61850 Sampled Values",
